Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_4:SL 29.33 HSL CBRICK SWG is38 - moar timing.bin]
649.179,-0.5142399,3.2502482,1.5663311,1.699991,92.80632,-8.27067,14.602802,25.339064,470.32553,253.73953,0.0,99.248146,0.0,0.0,331.5,198.0,3874.6755000000003,17.254902,-9.28125,1.1657715,416.56107,19851.385,20000.502,1100.0834,499.89316,141.92026,143.59464,0.0,6.172367,4.0,99.66736,-4.513132,-2.6249967,0.0,8.66,0.0,9.765625,0.9086304,0.0,0.0,0.0,0.0,0.0,0.8466797,0.83691406,74.84131,-0.78125006,268.52036,290.0,0.0,87.99998,95.80078,0.0,269.4571,273.08887,530.625,649.875,6.969144,469.0625,0.0,489.125,79.82713,31.999992,181.34766,0.0,121.14,272.59375,-0.5432129,2.8961182,53.479004,54.48456,1.940918,-12.341309,0.0,117.45,121.45,4.0,-2.11,0.0,0.24,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0
649.199,-0.49139196,3.2500992,1.5657432,1.699991,92.80665,-8.27067,14.6047735,25.49202,470.33853,253.68056,0.0,99.248146,0.0,0.0,331.5,197.625,3878.3044000000004,17.254902,-9.2734375,1.1745605,419.7119,19842.893,20000.502,1100.0834,499.89316,141.75069,143.19194,0.0,6.187894,4.0,99.58496,-4.5129466,-2.6249967,-0.37499952,8.66,0.0,9.6953125,0.9111328,0.0,0.0,0.0,0.0,0.0,0.8457031,0.83691406,74.84131,-0.78125006,268.1062,290.0,0.0,87.99998,97.265625,0.0,268.9264,274.32434,530.625,649.875,6.981565,464.78125,0.0,492.40625,79.82713,31.999992,181.33545,0.0,121.46,273.34375,-0.47302246,5.2764893,53.4729,57.099915,1.953125,-12.341309,0.0,117.56,122.12,4.560005,-1.57,0.0,0.88,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625125,0
649.221,-0.4731136,3.2312899,1.5765404,1.699991,92.80694,-8.27067,14.612013,25.43189,470.52377,254.44066,0.0,99.248146,0.0,0.0,329.25,197.625,3893.8097000000002,17.254902,-9.2578125,1.1900024,425.22595,19843.955,20000.502,1100.0834,499.89316,143.76419,145.22664,0.0,6.200315,4.0,99.998474,-4.5127797,-2.2499971,-0.37499952,8.744,0.0,9.8203125,0.9259033,0.0,0.0,0.0,0.0,0.0,0.8457031,0.83496094,74.84131,-0.78125006,268.95145,289.19388,0.0,87.99998,98.14453,0.0,269.90485,274.43213,531.75,649.875,6.9915023,464.375,0.0,494.90625,79.82713,31.999992,182.16553,0.0,122.07,277.78125,-0.42114258,3.4729004,52.679443,54.54254,1.9824219,-12.341309,0.0,118.03,122.36,4.330002,-1.81,0.0,0.24,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
649.239,-0.4584909,3.223766,1.5775093,1.699991,92.807205,-8.27067,14.617081,25.55448,468.72318,255.37422,0.0,99.248146,0.0,0.0,329.25,197.625,3893.4798,17.254902,-9.28125,1.1931763,426.3619,19799.908,20000.502,1100.0834,499.89316,143.55225,144.1457,0.0,6.2102523,4.0,99.89624,-4.5126295,-2.6249967,-0.37499952,8.772,0.0,10.4375,0.9199829,0.0,0.0,0.0,0.0,0.0,0.8408203,0.83496094,74.84131,-0.78125006,269.19443,289.03604,0.0,87.99998,98.53516,0.0,270.14532,274.92136,532.875,649.875,6.999452,464.03125,0.0,496.46875,79.82713,31.999992,182.6477,0.0,122.34,276.0,-0.35095215,3.5064697,52.648926,54.634094,1.9726562,-12.341309,0.0,118.02,122.76,4.7400055,-1.4,0.0,0.16,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0
649.258,-0.42679274,3.2020063,1.5757073,1.699991,92.80744,-8.27067,14.620628,25.589697,468.9252,255.81326,0.0,99.248146,0.0,0.0,329.25,197.625,3900.0778,17.254902,-9.234375,1.1986694,428.31876,19847.67,20000.502,1100.0834,499.89316,142.74684,143.59464,0.0,6.218202,4.0,99.50256,-4.5124946,-2.2499971,-0.37499952,8.772,0.0,10.7421875,0.916626,0.0,0.0,0.0,0.0,0.0,0.83984375,0.83496094,74.84131,-0.78125006,268.91202,289.32736,0.0,87.99998,98.92578,0.0,269.66437,275.38568,532.875,649.875,7.0058117,463.5,0.0,497.125,79.82713,31.999992,182.69043,0.0,122.71,275.0,-0.27160645,6.1706543,52.667236,57.52411,1.9824219,-12.341309,0.0,118.22,122.76,4.540001,-1.61,0.0,-0.64,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.278,-0.4014342,3.1933026,1.5826347,1.699991,92.807655,-8.27067,14.605534,25.548695,467.2175,255.07832,0.0,99.248146,0.0,0.0,330.0,197.625,3914.5934,17.254902,-9.1875,1.2116699,432.97873,19736.758,20000.502,1100.0834,499.89316,144.95111,145.14186,0.0,6.2245617,4.0,99.998474,-4.512373,-2.6249967,-0.37499952,8.752,0.0,10.96875,0.92529297,0.0,0.0,0.0,0.0,0.0,0.84472656,0.8339844,74.84131,-0.78125006,269.4591,288.71643,0.0,87.99998,99.90234,0.0,270.16187,275.5764,534.375,649.875,7.0108995,463.90625,0.0,499.6875,79.82713,31.999992,183.09326,0.0,122.69,277.59375,-0.18615723,6.277466,52.20337,57.295227,1.9921875,-12.341309,0.0,118.66,123.14,4.4799957,-1.67,0.0,0.4,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.301,-0.38114738,3.1898212,1.5928105,1.699991,92.807846,-8.27067,14.606686,25.628036,466.96326,256.1189,0.0,99.248146,0.0,0.0,329.25,197.625,3914.5934,17.254902,-9.4921875,1.215332,434.76144,19843.424,20000.502,1100.0834,499.89316,144.95111,145.67172,0.0,6.2296495,4.0,99.998474,-4.512264,-2.6249967,-0.37499952,8.768,0.0,10.921875,0.927063,0.0,0.0,0.0,0.0,0.0,0.8408203,0.8339844,74.84131,-0.78125006,271.2521,288.84332,0.0,87.99998,99.90234,0.0,272.15192,275.68417,534.0,649.875,7.01497,464.09375,0.0,499.78125,79.82713,31.999992,184.1919,0.0,123.13,278.125,-0.13427734,3.048706,52.087402,53.93524,2.0019531,-12.341309,0.0,118.66,123.51,4.8499985,-1.3,0.0,0.08,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.32,-0.3849179,3.1884284,1.5922554,1.699991,92.80802,-8.27067,14.619211,25.888134,467.33487,256.65057,0.0,99.248146,0.0,0.0,329.25,197.625,3924.8203000000003,17.254902,-9.609375,1.2158203,434.93558,19823.258,20000.502,1100.0834,499.89316,144.92992,145.31142,0.0,6.23372,4.0,99.98932,-4.512165,-2.6249967,-0.37499952,8.768,0.0,10.90625,0.9194336,0.0,0.0,0.0,0.0,0.0,0.8388672,0.8339844,74.84131,-0.78125006,271.21667,288.85474,0.0,87.99998,99.90234,0.0,272.15192,276.12366,534.0,649.875,7.174476,463.875,0.0,500.1875,79.82713,31.999992,184.31396,0.0,123.42,275.84375,-0.091552734,2.4475098,52.130127,53.492737,1.9824219,-12.341309,0.0,118.97,123.56,4.5899963,-1.56,0.0,-0.72,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.338,-0.36793435,3.1878715,1.5985968,1.699991,92.808174,-8.27067,14.610401,25.882973,467.59772,256.92615,0.0,99.248146,0.0,0.0,327.0,197.625,3934.0575000000003,17.254902,-9.578125,1.2245483,438.04498,19770.191,20000.502,1100.0834,499.89316,145.20544,146.43474,0.0,6.393226,4.0,99.998474,-4.5120764,-2.6249967,-0.37499952,8.844,0.0,10.9609375,0.9246826,0.0,0.0,0.0,0.0,0.0,0.84375,0.8339844,74.84131,-0.78125006,271.31305,288.47574,0.0,87.99998,99.90234,0.0,272.2348,276.7953,534.75,649.875,7.302081,463.1875,0.0,499.6875,79.82713,31.999992,184.64966,0.0,123.43,277.40625,-0.048828125,3.4240723,51.556396,53.981018,1.9775391,-12.341309,0.0,119.25,124.02,4.7699966,-1.38,0.0,0.32,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.359,-0.3743475,3.1876488,1.6097165,1.699991,92.80748,-8.27067,14.610093,25.897053,467.26935,258.45038,0.0,99.248146,0.0,0.0,327.375,197.625,3934.0575000000003,17.254902,-9.5234375,1.2328491,441.02173,19697.488,20000.502,1100.0834,499.89316,145.20544,147.47328,0.0,6.520831,4.0,99.998474,-4.5119967,-2.6249967,-0.37499952,8.852,0.0,10.9375,0.9249878,0.0,0.0,0.0,0.0,0.0,0.84375,0.8330078,74.84131,-0.78125006,272.6689,287.35815,0.0,87.99998,99.90234,0.0,273.5615,277.01917,535.875,649.875,7.404165,463.03125,0.0,499.78125,79.82713,31.999992,185.33936,0.0,123.85,277.5,-0.009155273,2.3925781,51.434326,52.842712,1.9921875,-12.341309,0.0,119.25,124.25,5.0,-1.15,0.0,0.24,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.378,-0.37947804,3.1875596,1.6058645,1.699991,92.80686,-8.27067,14.609878,26.09385,467.60907,259.03195,0.0,99.248146,0.0,0.0,327.375,197.625,3942.6349000000005,17.254902,-9.4453125,1.2340088,441.90894,19612.05,20000.502,1100.0834,499.89316,145.20544,146.77385,0.0,6.622915,4.0,99.998474,-4.5119247,-2.6249967,-0.37499952,8.852,0.0,10.9765625,0.9173584,0.0,0.0,0.0,0.0,0.0,0.83984375,0.8330078,74.850464,-0.78125006,272.80453,288.17838,0.0,87.99998,99.90234,0.0,273.71902,277.08548,535.875,649.875,7.4858317,463.03125,0.0,500.28125,79.82713,31.999992,185.16235,0.0,124.15,275.21875,0.045776367,2.4261475,51.78833,53.27301,1.9726562,-12.341309,0.0,119.51,124.11,4.5999985,-1.55,0.0,-0.88,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.399,-0.3835824,3.1875238,1.612281,1.699991,92.806305,-8.27067,14.603868,26.113604,468.06592,258.49692,0.0,99.248146,0.0,0.0,324.75,197.625,3955.501,17.254902,-9.46875,1.2331543,442.09137,19621.072,20000.502,1100.0834,499.89316,145.20544,148.10913,0.0,6.7045817,4.0,99.998474,-4.5118604,-2.6249967,-0.37499952,8.98,0.0,11.0234375,0.92126465,0.0,0.0,0.0,0.0,0.0,0.8388672,0.8330078,74.850464,-0.78125006,273.21075,287.48096,0.0,87.99998,99.90234,0.0,274.04245,277.41714,536.625,649.875,7.5511656,459.0625,0.0,499.59375,79.82713,31.999992,185.46753,0.0,124.12,276.375,0.08850098,2.1759033,51.80664,53.157043,1.9702148,-12.341309,0.0,119.9,124.55,4.6500015,-1.5,0.0,-0.24,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.42,-0.3868659,3.1875095,1.6225482,1.699991,92.8058,-8.27067,14.617238,26.17261,468.00955,258.5971,0.0,99.248146,0.0,0.0,323.625,197.625,3956.8206,17.254902,-9.390625,1.2423096,445.3749,19604.621,20000.502,1100.0834,499.89316,145.20544,148.70258,0.0,6.7699156,4.0,99.998474,-4.511802,-2.6249967,-0.37499952,9.008,0.0,10.953125,0.921875,0.0,0.0,0.0,0.0,0.0,0.83496094,0.8330078,74.850464,-0.78125006,274.2394,286.9347,0.0,87.99998,99.90234,0.0,275.0872,277.50836,536.625,649.875,7.6034327,462.59375,0.0,500.0,79.82713,31.999992,186.26099,0.0,124.51,276.5625,0.119018555,1.3946533,51.293945,51.83258,1.9750977,-12.341309,0.0,119.94,124.68,4.739998,-1.41,0.0,0.4,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437514,0
649.439,-0.38949275,3.206254,1.6153345,1.699991,92.80535,-8.27067,14.614879,26.321909,468.15152,259.9236,0.0,99.248146,0.0,0.0,323.625,197.625,3967.3774000000003,17.254902,-9.328125,1.2387085,444.08966,19526.082,20000.502,1100.0834,499.89316,145.20544,147.60045,0.0,6.8221827,4.0,99.998474,-4.5117497,-2.6249967,-0.37499952,9.008,0.0,10.9375,0.914978,0.0,0.0,0.0,0.0,0.0,0.83496094,0.8330078,74.850464,-0.78125006,273.7218,287.53107,0.0,87.99998,99.90234,0.0,274.48187,277.52496,536.625,649.875,7.645246,459.0,0.0,500.28125,79.82713,31.999992,185.80322,0.0,124.65,274.5,0.14953613,2.1209717,51.745605,53.02887,1.9458008,-12.341309,0.0,120.26,124.45,4.189995,-1.97,0.0,-0.16,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.458,-0.39159423,3.2325015,1.6189709,1.699991,92.80494,-8.27067,14.613228,26.246878,470.53894,260.19278,0.0,99.248146,0.0,0.0,321.75,197.625,3977.2744000000002,17.254902,-9.3515625,1.2405396,445.22565,19481.506,20000.502,1100.0834,499.89316,145.20544,148.66019,0.0,6.863996,4.0,99.998474,-4.5117025,-2.6249967,-0.37499952,9.088,0.0,10.921875,0.91552734,0.0,0.0,0.0,0.0,0.0,0.83691406,0.8330078,74.850464,-0.78125006,274.34158,287.55017,0.0,87.99998,99.90234,0.0,275.25302,277.64932,536.625,649.875,7.678697,458.96875,0.0,500.0,79.82713,31.999992,186.15112,0.0,124.49,274.65625,0.17089844,0.38146973,51.635742,51.27411,1.9311523,-12.341309,0.0,120.56,125.02,4.459999,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.478,-0.4132754,3.2430005,1.6270211,1.699991,92.805405,-8.27067,14.612072,26.336725,472.33752,261.5187,0.0,99.248146,0.0,0.0,321.75,197.625,3969.6867,17.254902,-9.2578125,1.2544556,450.22556,19383.861,20000.502,1100.0834,499.89316,146.34996,149.46559,0.0,6.897447,4.0,99.998474,-4.51166,-2.6249967,-0.37499952,9.084,0.0,10.8515625,0.91674805,0.0,0.0,0.0,0.0,0.0,0.83691406,0.8310547,74.84131,-0.78125006,274.3102,286.167,0.0,87.99998,99.90234,0.0,274.9877,278.36243,537.375,649.875,7.7054577,458.40625,0.0,499.5,79.82713,31.999992,186.93237,0.0,125.01,275.03125,0.18920898,1.2145996,50.897217,51.368713,1.9042969,-12.341309,0.0,120.33,125.5,5.169998,-0.99,0.0,1.12,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.503,-0.39062032,3.2284503,1.6302937,1.699991,92.805824,-8.27067,14.599544,26.332113,472.44022,263.6968,0.0,99.248146,0.0,0.0,321.75,197.625,3986.1817,17.254902,-9.2109375,1.2566528,451.005,19147.182,20000.502,1100.0834,499.89316,146.34996,149.76231,0.0,6.9242077,4.0,99.998474,-4.511622,-2.6249967,-0.37499952,9.084,0.0,10.78125,0.91204834,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8310547,74.84131,-0.78125006,275.16074,286.50687,0.0,87.99998,99.90234,0.0,276.01587,278.47852,537.375,649.875,7.7268662,458.03125,0.0,500.09375,79.82713,31.999992,187.3352,0.0,125.44,273.625,0.20751953,0.29907227,50.958252,50.54474,1.8920898,-12.341309,0.0,120.83,125.35,4.5199966,-1.64,0.0,-0.8,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.52,-0.37249628,3.2038803,1.6301582,1.699991,92.8062,-8.27067,14.614212,26.45545,470.86105,262.74933,0.0,99.248146,0.0,0.0,319.125,197.625,4000.3674000000005,17.254902,-9.21875,1.2614746,452.73798,19095.707,20000.502,1100.0834,499.89316,146.34996,150.29219,0.0,6.9456162,4.0,99.998474,-4.5115876,-2.6249967,-0.37499952,9.184,0.0,10.7734375,0.90997314,0.0,0.0,0.0,0.0,0.0,0.8388672,0.8310547,74.84131,-0.78125006,275.23495,286.57135,0.0,87.99998,99.90234,0.0,276.0988,279.34085,538.125,649.875,7.7439933,457.59375,0.0,499.875,79.82713,31.999992,187.43896,0.0,125.36,273.0,0.22583008,0.8544922,50.958252,51.1734,1.8945312,-12.341309,0.0,121.26,125.69,4.4300003,-1.73,0.0,-0.24,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.539,-0.35799703,3.1940522,1.6315825,1.699991,92.80653,-8.27067,14.624479,26.46617,468.65228,261.97708,0.0,99.248146,0.0,0.0,317.625,198.0,4000.3674000000005,17.254902,-9.2734375,1.270874,456.1127,19052.191,20000.502,1100.0834,499.89316,147.51567,150.271,0.0,6.9627433,4.0,99.998474,-4.5115566,-2.6249967,0.0,9.256,0.0,10.71875,0.91082764,0.0,0.0,0.0,0.0,0.0,0.83691406,0.8300781,74.84131,-0.78125006,275.1991,286.2626,0.0,87.99998,99.90234,0.0,276.14026,279.41547,539.25,649.875,7.7576947,457.4375,0.0,499.5,79.82713,31.999992,187.80518,0.0,125.7,273.25,0.25024414,1.3427734,50.494385,51.142883,1.8847656,-12.341309,0.0,121.26,126.02,4.7599945,-1.4,0.0,0.56,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.559,-0.36639762,3.208871,1.6374662,1.699991,92.80601,-8.27067,14.608229,26.461044,468.69354,263.5127,0.0,99.248146,0.0,0.0,317.625,197.625,4009.2747000000004,17.254902,-9.3515625,1.2680054,455.09283,18843.637,20000.502,1100.0834,499.89316,146.34996,150.44055,0.0,6.9764447,4.0,99.998474,-4.511529,-2.6249967,-0.37499952,9.256,0.0,10.7578125,0.90789795,0.0,0.0,0.0,0.0,0.0,0.8339844,0.8310547,74.84131,-0.78125006,275.6919,285.81943,0.0,87.99998,99.90234,0.0,276.5382,279.4735,539.25,649.875,7.768656,457.375,0.0,500.28125,79.82713,31.999992,187.97607,0.0,126.03,272.375,0.2746582,1.0742188,50.646973,51.063538,1.875,-12.341309,0.0,121.53,125.93,4.4000015,-1.76,0.0,0.24,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.578,-0.3731181,3.2147985,1.6399796,1.699991,92.805534,-8.27067,14.602713,26.532604,471.2077,264.19897,0.0,99.248146,0.0,0.0,316.5,197.625,4021.1511,17.254902,-9.9375,1.2721558,456.58536,18805.43,20000.502,1100.0834,499.89316,146.34996,150.90685,0.0,6.987406,4.0,99.998474,-4.511504,-2.6249967,-0.37499952,9.296,0.0,10.8984375,0.9038086,0.0,0.0,0.0,0.0,0.0,0.8339844,0.8310547,74.850464,-0.78125006,275.73538,285.40207,0.0,87.99998,99.90234,0.0,276.62115,279.56473,539.25,649.875,7.777425,457.34375,0.0,499.875,79.82713,31.999992,188.21411,0.0,125.96,271.15625,0.29907227,1.083374,50.59204,51.097107,1.887207,-12.341309,0.0,121.89,126.11,4.220001,-1.95,0.0,-0.32,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.599,-0.3784945,3.2359195,1.6348267,1.699991,92.80511,-8.27067,14.604712,26.538975,471.09708,264.33524,0.0,99.248146,0.0,0.0,315.0,198.0,4020.1614000000004,17.254902,-9.8203125,1.279541,459.2304,18740.688,20000.502,1100.0834,499.89316,147.51567,150.77966,0.0,6.996175,4.0,99.998474,-4.511482,-2.6249967,0.0,9.368,0.0,10.9609375,0.9025879,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8300781,74.850464,-0.78125006,275.60052,286.10645,0.0,87.99998,99.90234,0.0,276.4719,279.64764,540.0,649.875,7.78444,457.25,0.0,499.59375,79.82713,31.999992,188.15918,0.0,126.11,270.78125,0.32043457,1.5808105,50.524902,51.48163,1.8798828,-12.341309,0.0,121.86,126.02,4.159996,-2.01,0.0,-0.56,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.62,-0.38279563,3.2443678,1.6424363,1.699991,92.804726,-8.27067,14.600251,26.519468,473.07736,266.44205,0.0,99.248146,0.0,0.0,315.0,197.625,4033.6873,17.254902,-9.734375,1.2755737,457.79593,18510.375,20000.502,1100.0834,499.89316,146.34996,150.92804,0.0,7.00319,4.0,99.998474,-4.5114613,-2.6249967,-0.37499952,9.368,0.0,11.0546875,0.8983154,0.0,0.0,0.0,0.0,0.0,0.8330078,0.8310547,74.850464,-0.78125006,276.48105,285.7692,0.0,87.99998,99.90234,0.0,277.2596,279.6891,540.0,649.875,7.790052,457.40625,0.0,500.28125,79.82713,31.999992,188.23242,0.0,125.96,269.5,0.34179688,0.58288574,50.64087,50.602722,1.8676758,-12.341309,0.0,122.27,126.56,4.290001,-1.88,0.0,0.48,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.638,-0.4062365,3.2477472,1.6415877,1.699991,92.80438,-8.27067,14.608848,26.64726,473.1361,265.41296,0.0,99.248146,0.0,0.0,314.25,198.0,4042.2647,17.254902,-9.75,1.2783203,458.78265,18569.81,20000.502,1100.0834,499.89316,147.51567,151.30954,0.0,7.008802,4.0,99.998474,-4.511443,-2.6249967,0.0,9.412,0.0,11.6015625,0.9034424,0.0,0.0,0.0,0.0,0.0,0.8330078,0.8300781,74.850464,-0.78125006,276.3577,285.89767,0.0,87.99998,99.90234,0.0,277.2596,279.74713,539.625,649.875,7.794542,457.21875,0.0,499.78125,79.82713,31.999992,188.57422,0.0,126.48,271.03125,0.36010742,0.38452148,50.55542,50.416565,1.8798828,-12.341309,0.0,122.53,126.95,4.419998,-1.75,0.0,-0.16,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.658,-0.40498918,3.2490988,1.638625,1.699991,92.803246,-8.27067,14.609006,26.629528,473.47906,266.53543,0.0,99.248146,0.0,0.0,311.625,198.0,4043.5843,17.254902,-9.6875,1.2902222,463.0612,18314.027,20000.502,1100.0834,499.89316,147.8336,151.64865,0.0,7.013292,4.0,99.998474,-4.511427,-2.6249967,0.0,9.496,0.0,11.765625,0.9082031,0.0,0.0,0.0,0.0,0.0,0.83203125,0.82910156,74.850464,-0.78125006,276.53836,286.56476,0.0,88.099976,99.90234,0.0,277.5001,279.7969,541.125,649.875,7.7981334,456.5625,0.0,499.375,79.82713,31.999992,189.09912,0.0,126.99,272.46875,0.37841797,0.28381348,50.421143,50.193787,1.8774414,-12.341309,0.0,122.57,126.85,4.279999,-1.89,0.0,-0.88,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.678,-0.40399134,3.2308898,1.6394527,1.699991,92.80222,-8.27067,14.597398,26.65589,473.53586,268.89288,0.0,99.248146,0.0,0.0,311.625,198.0,4045.5637,17.254902,-9.5859375,1.2904053,463.12753,18377.707,20000.502,1100.0834,499.89316,147.8336,150.58891,0.0,7.0168834,4.0,99.998474,-4.511412,-2.6249967,0.0,9.496,0.0,11.875,0.8977051,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82910156,74.850464,-0.78125006,276.3627,286.1354,0.0,88.18998,99.90234,0.0,277.2016,279.83005,541.125,649.875,7.801007,457.15625,0.0,500.28125,79.82713,31.999992,188.8794,0.0,126.67,269.3125,0.39978027,0.85754395,50.48828,50.84381,1.8676758,-12.341309,0.0,122.63,127.39,4.760002,-1.41,0.0,1.12,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.699,-0.40319306,3.223606,1.6407393,1.699991,92.8013,-8.27067,14.595132,26.630539,471.35602,266.7953,0.0,99.248146,0.0,0.0,311.625,198.0,4063.7082000000005,17.254902,-9.59375,1.2929688,464.0479,18319.334,20000.502,1100.0834,499.89316,147.8336,151.24596,0.0,7.019757,4.0,99.998474,-4.511399,-2.6249967,0.0,9.528,0.0,11.953125,0.8991699,0.0,0.0,0.0,0.0,0.0,0.8310547,0.82910156,74.850464,-0.78125006,276.516,286.04312,0.0,88.27098,99.90234,0.0,277.11038,279.86322,542.25,649.875,7.8033056,456.40625,0.0,499.59375,79.82713,31.999992,189.19678,0.0,127.36,269.75,0.43029785,1.9989014,50.463867,52.052307,1.8676758,-12.341309,0.0,123.18,127.85,4.669998,-1.5,0.0,0.08,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
649.719,-0.42255443,3.2206926,1.6367393,1.699991,92.800476,-8.27067,14.611123,26.652897,471.96628,267.60428,0.0,99.248146,0.0,0.0,312.75,198.0,4066.3474000000006,17.254902,-9.578125,1.3032837,467.74603,18216.383,20000.502,1100.0834,499.89316,148.15152,150.92804,0.0,7.0220556,4.0,99.998474,-4.511387,-2.6249967,0.0,9.496,0.0,11.96875,0.9025879,0.0,0.0,0.0,0.0,0.0,0.8310547,0.82910156,74.850464,-0.78125006,276.5566,286.83502,0.0,88.34388,99.90234,0.0,277.47522,279.8881,543.375,649.875,7.805145,456.5,0.0,499.78125,79.82713,31.999992,189.4104,0.0,127.71,270.78125,0.44250488,0.7232666,50.354004,50.660706,1.8725586,-12.341309,0.0,123.26,127.74,4.4799957,-1.69,0.0,0.08,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0
