Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_6:SL 29.33 HSL CBRICK SWG is38 - moar timing 3.bin]
2112.912,-0.15024294,3.3632936,1.6506604,1.7999879,94.32754,-10.526308,14.500655,24.90535,473.33713,244.27304,0,96.99251,2,0,295.875,202.125,3685,21.176472,-10.1171875,1.2404785,437.53918,16473.656,20000.502,1100.0834,499.89316,138.59267,155.67566,0,6.2247953,4,99.998474,-6.7382317,0,4.1249948,10.304,0,7.125,0.77349854,0,0,0,0,0,0.8417969,0.84277344,74.69025,3.1249995,265.5889,288.42218,0,101.999985,99.90234,0,266.44714,266.59644,523.125,649.875,3.104837,523.90625,0,499.875,79.82713,37.999966,178.58887,1,116.13,232.0625,-0.82702637,0.009155273,55.944824,54.255676,1.9946289,-12.976074,0,111.95,116.21,4.260002,-1.78,0,-0.72,0,0,0,0,6.04,0,0,0,0,0,0,0,0.24062546,0
2112.937,-0.14019436,3.3703175,1.6507618,1.7999879,94.327484,-10.526308,14.486396,24.846092,475.54047,245.87718,0,96.99251,2,0,295.875,202.125,3703,21.176472,-10.21875,1.2498169,440.83102,16289.513,20000.502,1100.0834,499.89316,138.59267,156.18434,0,6.2298365,4,99.998474,-6.7411003,0,4.1249948,10.304,0,6.859375,0.7767334,0,0,0,0,0,0.83984375,0.84277344,74.69025,3.1249995,265.8499,288.61023,0,101.999985,99.90234,0,266.7291,267.25977,523.125,649.875,3.1088696,523.75,0,499.875,79.82713,37.999966,179.01611,1,116.38,233.03125,-0.82092285,0.012207031,55.57251,53.904724,1.9824219,-12.976074,0,111.98,116.59,4.609993,-1.43,0,0.48,0,0,0,0,6.04,0,0,0,0,0,0,0,0.24062546,0
2112.962,-0.1321555,3.373127,1.6538888,1.7999879,94.32744,-10.526308,14.493993,24.883966,475.5491,247.0827,0,96.99251,2,0,292.875,202.125,3709,21.176472,-10.234375,1.2571411,443.42633,16110.1455,20000.502,1100.0834,499.89316,138.59267,155.9512,0,6.233869,4,99.998474,-6.743682,0,3.7499952,10.42,0,6.96875,0.7763672,0,0,-1.4999813,0,0,0.8339844,0.84277344,74.69025,3.1249995,265.97345,288.22006,0,101.999985,99.90234,0,266.77057,267.57486,523.875,649.875,3.1120956,523.46875,0,499.78125,79.82713,37.999966,179.31519,1,116.65,232.90625,-0.8117676,0.10070801,55.46875,53.959656,1.9897461,-12.976074,0,112.43,117.07,4.6399994,-1.41,0,-0.32,0,0,0,0,6.05,0,0,0,0,0,0,0,0.30625057,0
2112.983,-0.105724394,3.374251,1.6547275,1.7999879,94.32739,-10.526308,14.50517,24.901896,475.7303,247.57733,0,96.99251,2,0,291,202.125,3719,21.176472,-10.2109375,1.2608643,445.21735,16079.896,20000.502,1100.0834,499.89316,138.86821,156.12076,0,6.237095,4,99.998474,-6.7460055,0,3.7499952,10.504,0,7.0703125,0.7774048,-0.37593985,0,-1.4999813,0,0,0.83203125,0.8417969,74.69025,3.1249995,266.1914,288.36108,0,101.999985,99.90234,0,266.96957,267.85678,524.625,649.875,3.1146765,523.96875,0,499.78125,79.82713,37.999966,179.63257,1,116.99,233.21875,-0.8117676,0.030517578,55.24292,53.65143,1.9946289,-12.976074,0,112.78,117.2,4.419998,-1.62,0,0.08,0,0,0,0,6.04,0,0,0,0,0,0,0,0.24062546,0
2113.002,-0.08457952,3.3747005,1.6575277,1.7999879,94.327354,-10.526308,14.507134,24.933521,475.92776,248.34789,0,96.99251,2,0,302.625,202.125,3728,21.176472,-10.2265625,1.2664185,447.16592,16211.504,20000.502,1100.0834,499.89316,138.86821,156.29031,0,6.239676,4,99.998474,-6.748097,0,3.7499952,9.988,0,7.09375,0.7821655,-0.37593985,0,-1.4999813,0,0,0.8310547,0.8417969,74.69025,3.1249995,266.29034,288.05652,0,101.999985,99.90234,0,267.1271,268.2465,525,649.875,2.9604912,513.4375,0,500,79.82713,37.999966,179.82178,0,117.19,234.65625,-0.80566406,0.14648438,55.07202,53.559875,1.9970703,-12.976074,0,112.91,117.36,4.449997,-1.6,0,-0.32,0,0,0,0,6.05,0,0,0,0,0,0,0,0.30625057,0
2113.023,-0.06766362,3.3936303,1.6619326,1.7999879,94.32732,-10.526308,14.50851,24.947882,476.00436,248.98895,0,96.99251,2,0,302.625,202.125,3729,21.176472,-10.265625,1.2702637,448.51746,16425.895,20000.502,1100.0834,499.89316,138.86821,156.24792,0,6.0854907,4,99.998474,-6.749979,0,3.7499952,9.988,0,7.125,0.78204346,-0.37593985,0,-1.4999813,0,0,0.8378906,0.8417969,74.69025,3.1249995,266.90823,287.8968,0,101.999985,99.90234,0,267.65775,268.67764,525,649.875,2.993393,521.21875,0,500.09375,79.82713,37.999966,180.43213,0,117.34,234.625,-0.79956055,0.015258789,55.13916,53.67279,1.9824219,-12.976074,0,113.18,117.86,4.6800003,-1.37,0,0,0,0,0,0,6.05,0,0,0,0,0,0,0,0.30625057,0
2113.045,-0.054130893,3.4012022,1.6627525,1.7999879,94.327286,-10.526308,14.497753,25.037527,478.11407,250.15959,0,96.99251,2,0,300,202.125,3736,21.176472,-10.3515625,1.2797852,451.8922,16519.824,20000.502,1100.0834,499.89316,138.86821,157.73155,0,6.1183925,4,99.998474,-6.7516727,0,3.7499952,10.084,0,7.1953125,0.7755127,-0.37593985,0,-1.4999813,0,0,0.8486328,0.8417969,74.69025,3.1249995,267.09726,287.9659,0,101.999985,99.90234,0,267.85678,268.84348,525.75,649.875,3.0197144,520.875,0,499.6875,79.82713,37.999966,180.719,0,117.63,232.65625,-0.79345703,0.08239746,54.974365,53.55072,1.9921875,-12.976074,0,113.54,118.03,4.489998,-1.57,0,-0.24,0,0,0,0,6.06,0,0,0,0,0,0,0,0.30625057,0
2113.064,-0.043304715,3.3854809,1.5551971,1.6583644,94.327255,-10.526308,14.507802,25.064955,478.30313,250.72829,0,96.99251,2,0,301.125,202.125,3756,21.176472,-10.234375,1.1813965,417.14148,16614.283,20000.502,1100.0834,499.89316,140.01273,148.27869,0,6.144714,4,99.998474,-6.753197,-2.2499971,3.7499952,10.04,0,7.1796875,0.79559326,-0.37593985,0,-1.4999813,0,0,0.8535156,0.8408203,74.69025,3.1249995,267.72507,285.01215,0,101.999985,99.90234,0,268.37915,269.40732,526.125,649.875,3.1970215,510.8125,0,499.6875,79.82713,37.999966,175.98267,0,117.92,238.6875,-0.63171387,0.012207031,54.52881,52.52533,1.9775391,-12.976074,0,113.54,118.27,4.7299957,-1.33,0,0.16,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.084,-0.034643773,3.3791924,1.5649703,1.691174,94.32723,-10.526308,14.520696,25.156038,476.34738,251.03981,0,96.99251,2,0,301.125,201.375,3768,21.176472,-9.4609375,1.1416626,403.12012,16708.213,20000.502,1100.0834,499.89316,140.01273,149.74112,0,6.322021,4,99.998474,-6.7545695,-2.2499971,3.3749957,10.04,0,7.3046875,0.87664795,-0.37593985,0,-1.4999813,0,0,0.8486328,0.8408203,74.69025,3.1249995,269.02115,290,0,101.999985,99.90234,0,269.50684,269.87994,526.125,649.875,3.3388672,521.40625,0,500.09375,79.82713,37.999966,176.99585,0,118.26,263,-0.6561279,-1.3031006,54.29077,50.89264,1.9799805,-12.976074,0,113.9,118.66,4.760002,-1.3,0,-0.24,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.103,-0.027715018,3.376677,1.5751575,1.6911315,94.32721,-10.526308,14.5180025,25.344074,476.52127,251.93379,0,96.99251,2,0,315,201.375,3766,21.176472,-9.3828125,1.1414795,403.06207,17169.367,20000.502,1100.0834,499.89316,140.01273,150.48294,0,6.4638667,4,99.998474,-6.7558045,-2.6249967,2.9999962,9.396,0,7.640625,0.8814697,-0.37593985,0,-1.4999813,0,0,0.8535156,0.8408203,74.69025,3.1249995,270.64813,289.92062,0,101.999985,99.90234,0,271.23154,270.20334,526.5,649.875,3.4523437,498.96875,0,514.875,79.82713,37.999966,178.68042,0,118.48,264.4375,-0.74768066,-2.243042,54.418945,49.9588,1.965332,-12.976074,0,114.17,118.91,4.7400055,-1.32,0,0.08,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.122,-0.022172015,3.375671,1.5786668,1.6957943,94.32719,-10.526308,14.516117,25.580116,476.7592,251.9258,0,96.99251,2,0,315,201.375,3776,21.176472,-9,1.1556396,408.0537,17263.826,20000.502,1100.0834,499.89316,140.26706,150.75847,0,6.577343,4,99.998474,-6.756916,-2.6249967,2.9999962,9.396,0,7.71875,0.8721924,-0.37593985,0,-1.4999813,0,0,0.8574219,0.8388672,74.69025,3.1249995,270.867,290,0,101.999985,99.90234,0,271.38907,270.40234,526.5,649.875,3.699375,498.375,0,499.6875,79.82713,37.999966,178.97339,0,118.8,261.65625,-0.7965088,-1.28479,54.18091,50.61798,1.9360352,-12.976074,0,114.26,119.1,4.8399963,-1.22,0,0.32,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.146,-0.017737612,3.3752685,1.5782613,1.6963031,94.32716,-10.526308,14.514797,25.611872,476.94034,252.69072,0,96.99251,2,0,301.875,201.375,3790,21.176472,-8.8359375,1.1586914,409.5628,17203.861,20000.502,1100.0834,499.89316,140.26706,151.75462,0,6.824374,4,99.998474,-6.7579165,-2.6249967,2.9999962,9.988,0,7.9609375,0.8833008,-0.37593985,0,-1.4999813,0,0,0.8564453,0.8388672,74.69025,3.1249995,270.53348,290,0,101.999985,99.90234,0,271.10715,270.70914,527.625,649.875,3.897,498.21875,0,499.6875,79.82713,37.999966,178.83911,0,119.02,265,-0.79345703,-0.045776367,53.845215,51.48163,1.9189453,-12.976074,0,114.59,119.4,4.810005,-1.25,0,0.08,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.163,-0.01419009,3.3751075,1.5786519,1.69749,94.32715,-10.526308,14.513873,25.563486,476.9736,253.6453,0,96.99251,2,0,305.25,201.375,3790,21.176472,-8.9296875,1.1588745,409.62915,17276.562,20000.502,1100.0834,499.89316,140.26706,151.41551,0,7.0219994,4,99.998474,-6.7588167,-2.6249967,2.9999962,9.86,0,8.0390625,0.8919678,-0.37593985,0,-1.4999813,0,0,0.84375,0.8388672,74.69025,3.1249995,270.59836,290,0,101.999985,99.90234,0,271.07397,271.0408,528.75,649.875,4.0551,498.03125,0,500.1875,79.82713,37.999966,179.24805,0,119.19,267.59375,-0.8117676,-0.8453369,53.69873,50.541687,1.8945312,-12.976074,0,114.9,119.5,4.5999985,-1.46,0,0.16,0,0,0,0,6.06,0,0,0,0,0,0,0,0.30625057,0
2113.182,-0.031352073,3.393793,1.5782739,1.6969389,94.32713,-10.526308,14.5132265,25.5729,477.13843,253.73294,0,96.99251,2,0,305.25,201.375,3795,21.176472,-8.96875,1.161499,410.5744,17280.809,20000.502,1100.0834,499.89316,140.26706,150.52533,0,7.1800995,4,99.998474,-6.759627,-2.6249967,2.9999962,9.86,0,8.03125,0.88726807,-0.37593985,0,-1.4999813,0,0,0.8378906,0.8388672,74.69025,3.1249995,270.5919,290,0,101.999985,99.90234,0,271.15686,271.31442,528.75,649.875,4.02533,497.96875,0,499.875,79.82713,37.999966,179.08936,0,119.44,266.1875,-0.8178711,-0.1586914,53.83911,51.545715,1.8920898,-12.976074,0,115.09,119.6,4.510002,-1.55,0,-0.08,0,0,0,0,6.06,0,0,0,0,0,0,0,0.30625057,0
2113.204,-0.04508166,3.3825173,1.57912,1.6967269,94.32794,-10.526308,14.501056,25.571846,479.2956,255.21632,0,96.99251,2,0,304.5,201.375,3808,21.176472,-9.015625,1.1654053,412.3903,17374.207,20000.502,1100.0834,499.89316,141.43277,151.28835,0,7.1503296,4,99.998474,-6.760356,-2.6249967,2.9999962,9.876,0,8.109375,0.8826904,-0.37593985,0,-1.4999813,0,0,0.83984375,0.8388672,74.69025,3.1249995,270.42474,290,0,101.999985,99.90234,0,270.99106,271.44708,529.125,649.875,4.001514,498.125,0,499.78125,79.82713,37.999966,178.86963,0,119.57,264.8125,-0.8117676,0.024414062,53.503418,51.38092,1.8896484,-12.976074,0,115.32,119.76,4.4400024,-1.62,0,-0.4,0,0,0,0,6.06,0,0,0,0,0,0,0,0.30625057,0
2113.222,-0.05606533,3.3967571,1.5763476,1.698253,94.328674,-10.526308,14.498395,25.547491,477.27603,255.01152,0,96.99251,2,0,305.625,201.375,3809,21.176472,-8.9921875,1.1659546,412.58102,17306.81,20000.502,1100.0834,499.89316,141.43277,150.82207,0,7.1265135,4,99.998474,-6.761012,-2.6249967,2.9999962,9.82,0,8.40625,0.8956299,-0.37593985,0,-1.4999813,0,0,0.8417969,0.8378906,74.69025,3.1249995,269.97913,290,0,101.999985,99.90234,0,270.37747,271.59634,529.5,649.875,3.9824612,487.15625,0,499.875,79.82713,37.999966,178.72925,0,119.65,268.6875,-0.7904053,0.96435547,53.50952,52.348328,1.9067383,-12.976074,0,115.74,119.95,4.209999,-1.85,0,-0.24,0,0,0,0,6.06,0,0,0,0,0,0,0,0.30625057,0
2113.245,-0.08485226,3.402453,1.582486,1.6986345,94.32933,-10.526308,14.496532,25.482746,479.31958,256.17065,0,96.99251,2,0,305.625,201.375,3809,21.176472,-8.9609375,1.1657715,412.97073,17374.736,20000.502,1100.0834,499.89316,141.43277,151.0552,0,7.107461,4,99.998474,-6.761603,-2.6249967,2.9999962,9.82,0,8.6640625,0.899353,-0.37593985,0,-1.4999813,0,0,0.83984375,0.8378906,74.69025,3.1249995,270.59113,289.91034,0,101.999985,99.90234,0,271.15686,271.729,529.5,649.875,4.123469,497.53125,0,500.09375,79.82713,37.999966,179.18091,0,119.91,269.8125,-0.78430176,0.076293945,53.533936,51.527405,1.8896484,-12.976074,0,115.7,120.26,4.560005,-1.5,0,0.8,0,0,0,0,6.06,0,0,0,0,0,0,0,0.35000065,0
2113.264,-0.08788182,3.4047313,1.578757,1.698253,94.329926,-10.526308,14.5069475,25.571447,479.57288,256.30603,0,96.99251,2,0,306.375,201.375,3810,21.176472,-8.984375,1.1661377,413.08682,17366.246,20000.502,1100.0834,499.89316,141.43277,151.4791,0,7.2484684,4,99.998474,-6.7621346,-2.6249967,2.9999962,9.8,0,9.1953125,0.8981323,-0.37593985,0,-1.4999813,0,0,0.83984375,0.8378906,74.69025,3.1249995,270.43488,290,0,101.999985,99.90234,0,270.99106,271.86996,529.875,649.875,4.236275,494.65625,0,499.875,79.82713,37.999966,179.14429,0,120.12,269.4375,-0.77819824,0.21057129,53.54004,51.741028,1.9091797,-12.976074,0,116.2,120.51,4.310005,-1.76,0,-0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.283,-0.11030546,3.4056425,1.5838813,1.6984224,94.33046,-10.526308,14.50252,25.5487,479.76514,256.4761,0,96.99251,2,0,306.375,201.375,3839,21.176472,-8.9921875,1.173523,415.7236,17392.25,20000.502,1100.0834,499.89316,141.43277,152.24211,0,7.3612747,4,99.998474,-6.762613,-2.6249967,2.9999962,9.8,0,9.046875,0.92852783,-0.37593985,0,-1.4999813,0,0,0.8408203,0.8378906,74.69025,3.1249995,270.29343,289.2424,0,101.999985,99.90234,0,270.87497,272.9562,529.875,649.875,4.32652,483.78125,0,499.78125,79.82713,37.999966,179.52881,0,120.3,278.5625,-0.7720947,0.21972656,52.9541,51.249695,1.9042969,-12.976074,0,116.27,120.73,4.4600067,-1.61,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.303,-0.108244374,3.387257,1.5857141,1.699991,94.33012,-10.526308,14.50528,25.52823,479.56696,258.32153,0,96.99251,2,0,305.25,201.375,3849,21.176472,-9.1015625,1.1778564,417.25757,17370.492,20000.502,1100.0834,499.89316,142.59848,152.43286,0,7.4515195,4,99.998474,-6.7630434,-2.6249967,2.9999962,9.828,0,9.4765625,0.93188477,-0.37593985,0,-1.4999813,0,0,0.8388672,0.83691406,74.69025,3.1249995,270.3184,289.08838,0,101.999985,99.90234,0,270.87497,273.08057,530.25,649.875,4.398716,491.6875,0,499.78125,79.82713,37.999966,179.76074,0,120.77,279.5625,-0.7659912,0.390625,52.703857,51.27411,1.9140625,-12.976074,0,116.54,121.36,4.8199997,-1.25,0,1.12,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.323,-0.1265955,3.3799028,1.5858066,1.699991,94.3298,-10.526308,14.501351,25.531897,477.91852,258.10416,0,96.99251,2,0,304.125,201.375,3844,21.176472,-9.2734375,1.1798096,417.94577,17409.762,20000.502,1100.0834,499.89316,142.59848,152.53883,0,7.5237155,4,99.998474,-6.763431,-2.6249967,2.9999962,9.868,0,9.875,0.92926025,-0.37593985,0,-1.4999813,0,0,0.8359375,0.83691406,74.69025,3.1249995,270.27774,289.03705,0,101.999985,99.90234,0,270.82523,273.22983,531.375,649.875,4.456473,491.125,0,500.1875,79.82713,37.999966,179.88892,0,121.14,278.78125,-0.7324219,0.5126953,52.88086,51.698303,1.9042969,-12.976074,0,116.82,121.58,4.760002,-1.31,0,0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.345,-0.12127639,3.3582113,1.5864394,1.699991,94.32952,-10.526308,14.504461,25.52604,478.34625,257.99957,0,96.99251,2,0,304.125,201.375,3857,21.176472,-9.2578125,1.187439,420.6406,17392.25,20000.502,1100.0834,499.89316,142.59848,151.54268,0,7.5814724,4,99.998474,-6.7637796,-2.6249967,2.9999962,9.868,0,9.8203125,0.9277954,-0.37593985,0,-1.4999813,0,0,0.83203125,0.83691406,74.69025,3.1249995,270.52164,289.20123,0,101.999985,99.90234,0,271.03253,273.59467,531.375,649.875,4.3464284,490.84375,0,499.6875,79.82713,37.999966,180.29785,0,121.39,278.34375,-0.72021484,0.33569336,52.593994,51.30768,1.8994141,-12.976074,0,117.11,121.63,4.5199966,-1.55,0,-0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.364,-0.09702112,3.3495345,1.5899541,1.699991,94.32927,-10.526308,14.512498,25.56146,476.43567,257.83813,0,96.99251,2,0,303.375,201.75,3876,21.176472,-9.2109375,1.1963501,423.80804,17383.229,20000.502,1100.0834,499.89316,143.76419,152.70839,0,7.471428,4,99.998474,-6.7640934,-2.6249967,3.3749957,9.876,0,10.09375,0.9378052,-0.37593985,0,-1.4999813,0,0,0.83496094,0.83496094,74.69025,3.1249995,270.44833,288.6017,0,101.999985,99.90234,0,270.99106,274.24142,531.75,649.875,4.258393,493.40625,0,499.78125,79.82713,37.999966,180.5481,0,121.55,281.34375,-0.6744385,0.9552002,52.197266,51.57013,1.9042969,-12.976074,0,117.2,121.99,4.790001,-1.28,0,0.72,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.383,-0.097616896,3.346064,1.5886943,1.699991,94.32904,-10.526308,14.5005455,25.55086,476.3473,259.0602,0,96.99251,2,0,304.125,201.375,3869,21.176472,-9.09375,1.1957397,424.04852,17460.176,20000.502,1100.0834,499.89316,142.59848,151.20357,0,7.3833923,4,99.998474,-6.7643757,-2.6249967,2.9999962,9.876,0,10.3125,0.93292236,-0.37593985,0,-1.4999813,0,0,0.8359375,0.83691406,74.69025,3.1249995,270.1719,288.384,0,101.999985,99.90234,0,270.4687,274.33264,532.875,649.875,4.344214,490.125,0,500.1875,79.82713,37.999966,180.49927,0,121.98,279.875,-0.6164551,3.6743164,52.423096,54.59137,1.9042969,-12.976074,0,117.56,122.45,4.8899994,-1.18,0,-0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.402,-0.07809352,3.3446758,1.5942163,1.699991,94.328835,-10.526308,14.498038,25.510788,476.86206,258.8718,0,96.99251,2,0,304.125,201.75,3885,21.176472,-8.9140625,1.2022095,426.33704,17417.72,20000.502,1100.0834,499.89316,143.76419,151.96658,0,7.4692135,4,99.998474,-6.8398175,-2.6249967,3.3749957,9.876,0,10.046875,0.93573,-0.37593985,0,-1.4999813,0,0,0.8339844,0.83496094,74.69025,3.1249995,270.8294,288.2696,0,101.999985,99.90234,0,271.3559,274.87158,532.875,649.875,4.412871,492.6875,0,499.78125,79.82713,37.999966,181.30493,0,122.3,280.71875,-0.5859375,1.6693115,52.087402,52.409363,1.9165039,-12.976074,0,117.77,122.3,4.5300064,-1.54,0,-0.64,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.422,-0.062474817,3.3441205,1.5978488,1.699991,94.32865,-10.526308,14.490423,25.606201,476.97037,260.00137,0,96.99251,2,0,302.625,201.75,3901,21.176472,-9.03125,1.2126465,429.5708,17400.74,20000.502,1100.0834,499.89316,143.76419,152.79317,0,7.5378704,4,99.998474,-6.9077153,-2.6249967,3.3749957,9.912,0,10.203125,0.9423828,-0.37593985,0,-1.4999813,0,0,0.8330078,0.83496094,74.69025,3.1249995,270.7747,287.4597,0,101.999985,99.90234,0,271.31442,275.12863,533.25,649.875,4.311547,492.59375,0,499.78125,79.82713,37.999966,181.45752,0,122.34,282.71875,-0.53100586,2.3712158,51.696777,52.745056,1.9213867,-12.976074,0,117.94,122.86,4.919998,-1.15,0,0.8,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.447,-0.069979854,3.3438983,1.598747,1.699991,94.32848,-10.526308,14.496812,25.598286,476.80237,260.98022,0,96.99251,2,0,303.75,201.75,3907,21.176472,-9.21875,1.2159424,430.74823,17520.672,20000.502,1100.0834,499.89316,144.95111,152.39047,0,7.4365463,4,99.998474,-6.9688234,-2.6249967,3.3749957,9.868,0,10.125,0.93725586,-0.37593985,0,-1.4999813,0,0,0.8310547,0.8339844,74.69025,3.1249995,270.5355,287.04144,0,101.999985,99.90234,0,270.9662,275.37738,534,649.875,4.2304873,481.78125,0,500.09375,79.82713,37.999966,181.5857,0,122.75,281.1875,-0.47607422,4.031372,51.58081,54.356384,1.9360352,-12.976074,0,118.27,122.95,4.6800003,-1.39,0,-0.32,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.464,-0.07598388,3.3438096,1.5982347,1.699991,94.32833,-10.526308,14.507143,25.563606,477.13013,261.5613,0,96.99251,2,0,303.75,201.75,3901,21.176472,-9.2421875,1.2177734,431.37842,17418.252,20000.502,1100.0834,499.89316,143.76419,152.13614,0,7.355487,4,99.998474,-7.0238204,-2.6249967,3.3749957,9.868,0,9.75,0.9324951,-0.37593985,0,-1.4999813,0,0,0.8339844,0.83496094,74.69025,3.1249995,270.7131,287.33972,0,101.999985,99.90234,0,271.19836,275.6676,534,649.875,4.32189,492.53125,0,500.09375,79.82713,37.999966,181.82373,0,122.94,279.75,-0.4272461,3.90625,51.812744,54.566956,1.9433594,-12.976074,0,118.46,122.99,4.529999,-1.54,0,-0.32,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.483,-0.08078711,3.3437738,1.6064315,1.699991,94.32819,-10.526308,14.496797,25.589396,477.39703,261.30573,0,96.99251,2,0,303.375,201.75,3924,21.176472,-9.4140625,1.2265625,434.49612,17462.297,20000.502,1100.0834,499.89316,144.95111,153.81052,0,7.4468894,4,99.998474,-7.073318,-2.6249967,3.3749957,9.9,0,9.953125,0.9366455,-0.37593985,0,-1.1249859,0,0,0.8388672,0.8339844,74.69025,3.1249995,271.0857,286.2661,0,101.999985,99.90234,0,271.4388,276.08218,534.75,649.875,4.395012,492.5,0,499.78125,79.82713,37.999966,182.2998,0,123.02,281,-0.36315918,4.5440674,51.263428,54.719543,1.953125,-12.976074,0,118.51,123.65,5.1399994,-0.93,0,1.44,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.503,-0.06462969,3.3625097,1.6114199,1.699991,94.32807,-10.526308,14.495414,25.643467,477.17725,262.72534,0,96.99251,2,0,301.5,201.75,3927,21.176472,-9.515625,1.2296753,435.6072,17437.887,20000.502,1100.0834,499.89316,144.95111,154.08606,0,7.5200114,4,99.998474,-7.1178656,-2.6249967,3.3749957,9.932,0,9.796875,0.93341064,-0.37593985,0,-1.1249859,0,0,0.8339844,0.8339844,74.69025,3.1249995,272.2974,286.80948,0,101.999985,99.90234,0,272.79865,276.23972,534.75,649.875,4.4535093,483.71875,0,499.6875,79.82713,37.999966,183.12378,0,123.52,280.03125,-0.32348633,2.2613525,51.2146,52.409363,1.9750977,-12.976074,0,119.06,123.74,4.6800003,-1.39,0,-0.64,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
2113.523,-0.07170375,3.3700042,1.6152021,1.699991,94.327965,-10.526308,14.494446,25.819271,479.623,264.2738,0,96.99251,2,0,301.5,201.75,3929,21.176472,-9.4609375,1.2327881,437.17435,17393.842,20000.502,1100.0834,499.89316,144.95111,154.06487,0,7.578509,4,99.998474,-7.1579585,-2.6249967,3.3749957,9.932,0,9.78125,0.92822266,-0.37593985,0,-1.1249859,0,0,0.82910156,0.8339844,74.69025,3.1249995,272.53918,286.29764,0,101.999985,99.90234,0,273.03912,276.44702,534.75,649.875,4.5003076,491.59375,0,499.875,79.82713,37.999966,183.56323,0,123.69,278.46875,-0.2746582,2.3010254,51.208496,52.503967,1.9750977,-12.976074,0,119.23,123.65,4.419998,-1.66,0,-0.32,0,0,0,0,6.08,0,0,0,0,0,0,0,0.39375076,0
2113.545,-0.057363,3.3730018,1.6157831,1.699991,94.327866,-10.526308,14.499627,25.854364,479.7665,264.48752,0,96.99251,2,0,300.375,201.75,3928,21.176472,-9.4296875,1.234436,437.77136,17225.617,20000.502,1100.0834,499.89316,144.95111,154.50995,0,7.625307,4,99.998474,-7.194042,-2.6249967,3.3749957,10.028,0,9.84375,0.9269409,-0.37593985,0,-1.1249859,0,0,0.82910156,0.8339844,74.69025,3.1249995,272.7439,286.5168,0,101.999985,99.90234,0,273.20496,276.57968,536.625,649.875,4.537746,491.59375,0,500,79.82713,37.999966,183.48389,0,123.66,278.09375,-0.22277832,2.1118164,51.263428,52.397156,1.9750977,-12.976074,0,119.36,124.07,4.709999,-1.36,0,-0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.35000065,0
